DATE_hour_week;slope_Temp;slope_Irrad;intercept;minimum
0;-2.36192703268681;-0.8074521892588529;35.46396603371898;0.5116094340400399
1;-2.4023492572792478;-0.40657293694966046;34.18342903034828;2.8755533711255183
2;-2.2271514204061083;-4.02234075120544e-07;34.18924409472167;3.563540700152091
3;-2.1279069115693994;-0.8112875452680004;35.66232969356475;6.6667497735442796
4;-2.8846706928303725;-0.8068356494782469;39.54955924381788;3.06280059498206
5;-2.0887024263394522;-0.07444746116348513;35.253379724479196;0.2998865687920301
6;-2.5788497151675958;-7.575427467997047e-10;37.18659114578467;0.14256396644293337
7;-2.8874092009584826;-0.03051301838514638;52.00158355787037;0.6491072143343023
8;-2.554202539331138;-0.013191920124974376;46.91418512082391;6.092253107784412
9;-5.810397533060059;-0.06680035906189834;123.97594201174469;1.9951804800781254
10;-5.651925480468383;-0.03858431262403655;122.3901070564568;4.348142162748025
11;-5.665912689246047;-0.04776026114984362;122.1651631922474;2.4630491995819663
12;-5.154023542806339;-0.02396740758192054;119.08385797104253;0.7060616652169968
13;-5.24741707429712;-0.020285606081089428;119.22174091244081;6.02415797676135
14;-4.8269230213955;-0.04998673182647881;119.49365531784983;3.8133989281429903
15;-5.13734014054452;-0.04970688182458111;113.85947930363407;2.2289280110969716
16;-4.585210706347248;-0.05313800022216661;111.90636055647919;2.797478912737975
17;-4.246211047690385;-0.09545978010730403;95.78175462953149;1.519946303403183
18;-2.398603275951862;-0.04374258499468215;48.49434424530292;3.9696144632396164
19;-2.146526088097834;-0.2688197088576;50.08887631284544;1.9487094931292621
20;-2.256080927796448;-1.997041477693357;46.69998934284454;0.20032462998160744
21;-2.304874612566898;-1.7995073946371198;46.06804073386247;3.155472005327892
22;-1.7201503321814062;-4.645702335955718e-09;26.937973840169043;0.7886224669582752
23;-1.7867690489463153;-0.33859991029041325;30.442381511622617;1.5427896304597093
24;-2.0835801111247476;-3.654872374040315e-07;30.31958802987865;0.4958759396446814
25;-2.3605468974749284;-1.3271525607348234e-06;29.26186513969129;2.739514200996919
26;-2.0662100449480176;-1.894479673534817e-09;30.040404231866887;6.71027250771368
27;-2.350102863640757;-0.02586026582628103;32.339384488593566;3.3456286538989977
28;-2.0711526524074735;-0.1764353725178761;31.2062987118037;0.15879427151526912
29;-1.8001186755281486;-0.3078605902990008;34.35659932018124;5.534908728923647
30;-2.1738366557341062;-0.02453111920473142;33.259158003101774;0.804789549404869
31;-2.527443798001032;-0.02460548019172249;41.46237148641357;0.2676734179642846
32;-2.4919174333938927;-0.0077867925885359394;47.37466168878473;1.2559960356837565
33;-6.50711493142016;-0.023771912417902257;128.691549147874;0.7042524661883826
34;-6.067296445325636;-0.0240504553789878;125.04541175606876;2.0781951854578287
35;-5.837387377701223;-0.036565711642661966;126.4705502664632;0.8050350206134343
36;-6.18223195750685;-0.02168938137144504;120.4785341094881;8.505523158653938
37;-5.753633847491755;-0.02769980381821881;121.57577491669768;1.6376225812574108
38;-5.7699431800726995;-5.053658884252076e-11;117.27890042214824;5.116337334127563
39;-5.283017925424552;-0.08017249134955613;121.6030033477338;0.18915599360025473
40;-5.406504054622893;-0.06349692509337011;114.83923056257788;3.4992492869839995
41;-4.740705629506403;-0.06155549913624969;95.36886332112677;0.6122997370957122
42;-2.665240132477413;-0.06260958716689381;56.500308142570795;0.5046207038245245
43;-2.608376191423649;-0.4317302520424241;56.70051374908701;4.888976686499244
44;-2.6734055715774887;-1.2309009832452182;52.46058838720154;1.7548818157901063
45;-3.172358588370781;-0.23694834109426519;55.0887200426046;2.33259220058981
46;-2.3102866721446444;-6.886625644230032e-09;36.29505552044687;0.10763695396903443
47;-2.72892112355159;-0.594343478239003;36.54267313321803;2.500513463366868
48;-2.4203172557230417;-1.1937731369891829;38.156815686469656;0.10024437531852459
49;-2.7033097061321256;-0.4727433670715111;35.93519055934926;1.8744939732350985
50;-2.4779061602671444;-3.2345872581336047e-07;37.47342202293084;1.6689052481552327
51;-2.811826996989817;-0.09915228834403045;37.15462700800125;0.5890943818007235
52;-2.87804787291218;-1.198955443028659e-05;36.51634985580007;6.006494210366291
53;-2.745280569691339;-0.002629533188838807;36.53149404528166;0.7770153014906367
54;-2.5908068143941305;-0.011023615364392433;38.12023000161717;1.9899819506897785
55;-2.7340488954162416;-0.004821114030841519;45.50621744942573;0.10336420923470666
56;-2.6862745033396442;-0.015789042196268418;57.99570586453967;4.542487068218921
57;-5.550743918514985;-0.10160069248198517;137.7798672989517;2.7530611119058777
58;-5.113006100910538;-0.02528841677192521;121.9466817736284;11.295684536543664
59;-5.604565517972425;-0.02232979787784671;118.5380743413615;3.4196970265225164
60;-5.2067836856053376;-0.010915807440187584;120.54942575582255;2.5092170813442776
61;-5.17625291095813;-0.0029348225174150094;115.20101560714048;0.10308714262999392
62;-5.213650651897165;-0.03346835497172001;122.54371732478303;10.922270052471898
63;-5.143833416625137;-0.057800467142306924;121.80954795990337;5.623861541989667
64;-5.290082880428321;-0.16951097531230716;124.05448188744812;10.126060623597395
65;-4.4441277079847294;-0.4154120810745445;105.19776343510263;7.094237263384397
66;-2.4696910115057453;-0.1736886700040064;58.46493546544733;3.178840984003983
67;-2.7640583145381123;-0.1782300760288078;53.67893731605195;0.10104075257450558
68;-2.54719899535829;-0.8542199577185013;50.42910542901531;1.8060281346392504
69;-2.5393764040951843;-1.3900873417071724;49.69299374353134;3.400034209257977
70;-2.1652891715165157;-8.137937739085478e-06;37.21162150167973;1.1746121430186898
71;-2.390852186084465;-0.10910673228683362;36.42906720714791;3.9950611046709237
72;-2.50643303202567;-8.336693211155719e-07;37.15915283208333;0.7641714413288356
73;-2.577761644096248;-0.013664712086587451;37.290900443494664;2.001561850103985
74;-2.295748613042748;-1.6803284204890169e-09;36.80699297708372;0.09819548320873242
75;-2.5161282716762514;-1.273377529345341;41.77996131423128;7.199776821549222
76;-2.538574448501461;-0.305164701456681;41.5087930500811;6.325052718150638
77;-2.3499638299182886;-0.04790737159756728;36.898215756552375;6.425383631075087
78;-2.361061946864213;-0.024278561753930384;39.12871899155923;7.265876110544698
79;-2.5293929095126573;-0.02064130686112541;45.980154087002404;0.002996842188231874
80;-2.973541782079171;-0.027073416748013772;61.19944559336259;0.09367410601198739
81;-5.752796029610669;-0.07039258918263311;136.003252127867;7.678306078789658
82;-5.4674457190178325;-0.032352182376308394;122.00419912029848;4.232050139152503
83;-5.411473087818484;-0.061125191446447735;130.5903402879324;1.7906902127734097
84;-5.399358126429935;-0.01114312430596263;118.30195721740672;1.2482528892128057
85;-5.46592489299431;-0.03808330058398949;127.67207675942555;0.10005801406867769
86;-5.1710467575423;-0.044846496807890095;124.65469516720617;0.1007763644470249
87;-5.173101143386671;-0.031171373220610404;120.48100051704019;0.6105583680634585
88;-5.213493097637804;-0.13080292295113866;125.87713944877325;2.7929919983714173
89;-4.4875063417273315;-0.43271949430200274;110.27247849112905;5.180981543492608
90;-2.320707070679994;-0.35669927029586673;57.38245001489463;1.8960054505516362
91;-2.308868501046218;-0.6820744384944318;53.88842379613175;1.1893401851591734
92;-3.12043784691283;-0.5143766748929115;55.153258165287674;0.003278019952498441
93;-2.585885485782488;-2.511495429486576;52.92745424761758;4.850893030329774
94;-1.88013136140521;-3.873353898214423e-10;33.64678678326789;0.10413062185125255
95;-2.02159240739399;-1.2703625081511157e-08;34.21307955992772;4.4247135285559684
96;-2.284841337986569;-0.01967777330131899;36.370156157775455;3.497695582412571
97;-2.215171607850368;-3.264864852882409e-08;35.10411389489827;1.4222484965974842
98;-2.5317927340211543;-2.861375065948547e-06;36.10505352239222;3.1122109348629543
99;-2.338352524334947;-1.1469390472963097;39.05818806268121;0.11378237886743159
100;-2.3011196096089357;-0.9473967952631734;39.567745760505325;0.10220598963513182
101;-2.2520720064689685;-0.13627177306284297;38.140625065857364;8.079555014809836
102;-2.343287597414925;-0.003332721830900037;39.346366653706184;0.12015349511441915
103;-2.5919259397983687;-0.1547484845126131;54.79213603902302;2.9256487638791926
104;-2.6491053299927785;-0.030343976587400494;59.910323219836854;3.875060749788865
105;-5.57483680855004;-0.08578727230363588;138.32498588430056;1.278783094494309
106;-5.414868035269523;-0.039770767002400266;126.10502493917437;0.212176675584801
107;-5.447470586061461;-0.07428941462907523;139.04362583285618;0.10002054574634243
108;-5.422069977964237;-0.03216967275540255;127.94397625570399;8.521990159666055
109;-5.304494218347165;-0.02574884606566677;119.65535125208267;1.1784989952340625
110;-5.237542704549525;-0.016265639524293055;110.42608121447056;0.5337060255177921
111;-5.098468263779189;-0.03755316538090925;111.9837996149412;0.3981653234696464
112;-5.098229180901297;-0.07106430005857546;116.96469989999902;1.5740984621912388
113;-4.459921784784319;-0.19976721694436492;102.11303896242819;4.1501549904490975
114;-2.2817801350191824;-0.22502825987712324;52.938457102528226;0.8735379208268221
115;-2.3703332486020683;-0.5294400438004782;52.28633831794245;4.0791844001486925
116;-3.277705301337249;-0.8631180147621809;58.65116937389758;1.8951107743385374
117;-3.215059403350912;-0.8133586966382716;52.947690674498766;1.9514912745650552
118;-2.031072466384396;-0.03332259299453855;30.548432765036672;0.5017921888537964
119;-1.8490783409655027;-4.992976914403849e-10;30.532229312620093;0.7556941600683632
120;-2.033697804937317;-1.0995697021779566e-07;32.67659612512298;2.6909022699270313
121;-2.156032631602001;-0.044769013173704054;34.33649783247283;2.186045837719437
122;-2.0204207717440954;-1.6534948783248264e-07;34.74968844051148;3.0047984728843846
123;-2.422360242268537;-1.5251517173916982;41.06114509256072;1.2035456116599563
124;-2.066089187672991;-0.7012958720045033;38.4329500285427;2.692699768563749
125;-2.384884090177177;-0.07898273896439903;38.553288403663416;4.78321769397023
126;-1.9821483531541326;-0.05723082896755677;38.19196322796714;0.04663789034823538
127;-2.6445553261123433;-0.04403487495900128;52.18379858990749;9.191085127769057
128;-2.2414756847084485;-0.020614422022915777;48.67030461570487;2.0595313790501506
129;-1.9717160681426786;-0.006447078373556255;44.524664968396834;2.5988775235983503
130;-1.784565571685666;-0.008268475306213026;43.68230161675823;1.7463475884523056
131;-1.6978539017037708;-0.0185385883931816;44.37531657362497;0.187063461065059
132;-1.6969028750668178;-0.020257635441499645;43.36352261244307;3.133652199802259
133;-1.992469421236917;-2.7660889755281716e-11;39.73079633188587;0.29680207589749835
134;-1.7912810523071967;-0.024227610061051928;43.616403345549564;3.5306552377764953
135;-1.9953415976614326;-0.027202565755239952;43.824539075210225;2.4724341356885233
136;-1.840444256476379;-0.1286985305694353;45.83175855023106;3.496168638190373
137;-1.864586527134264;-0.039411586382510064;42.99236348987757;3.7687453581860866
138;-1.7911974762254916;-0.27411205682787954;42.673352033942464;2.8131543631816687
139;-2.05649412569531;-0.19597897525722363;40.45756646430131;2.1990972682279817
140;-2.0237765783824044;-1.4561367003395236;41.27229022003796;4.1422081914642135
141;-2.1897391800689294;-1.1890146676417437;44.03960771878061;2.0233661648724413
142;-1.4159292035395448;-0.4889967359613328;24.55629471491391;2.0818243413500426
143;-1.3874734211021178;-0.14827390681057545;25.31185279271079;1.0650825488957092
144;-1.6763673235117527;-9.002185339516456e-07;27.388808939624408;1.4855199122875815
145;-1.7302716648267835;-0.7176993187403489;27.576059786314968;0.12921558384681356
146;-1.9036541380557082;-1.3835420476082558;30.68538233270531;2.0260426371999003
147;-1.8014523221502283;-0.47924643166773895;29.762838416810713;1.2977243770182096
148;-1.9272472892619283;-0.6347926267275555;29.590312440440385;3.5607732261151472
149;-2.1094561828153977;-0.109522376535973;29.33760104794716;3.0628313963705995
150;-1.7323097463158803;-0.03757343442451319;29.772519057242558;1.6000175806608785
151;-2.228605987034137;-0.02707696605302044;37.59341884197479;2.706517710596455
152;-2.281988582795183;-0.016449343030373882;44.07569328132192;4.504526828857048
153;-2.0623048152149357;-0.02365765652630801;45.000542527670746;1.6898800605058375
154;-1.9824242810332806;-0.013338789204191242;44.89626375600877;0.5071877722367963
155;-2.1325575223211173;-0.016801333435757845;43.90380228075427;3.4835737494457475
156;-2.0055780919746735;-0.0010994913530927898;38.2283448786286;1.9999999552111365
157;-1.953849804573982;-0.0016962110809958413;40.10392902130642;1.6959014559396508
158;-2.0488081600642447;-0.010899255480290474;41.02451027657764;0.09562492932329274
159;-1.8998258121059919;-0.0057268199731210475;41.5323782824588;1.557411078733365
160;-1.9462580377285312;-0.02086785285449938;39.65526772924564;4.5672339635644805
161;-2.0892901930691674;-0.20422172621662868;44.83633611589717;2.513222394709826
162;-2.1428571352358694;-0.09549825208305036;42.1229797304282;1.1999126972083412
163;-2.0373734752140953;-0.3616151117512382;43.93642815945381;7.179442767222739
164;-2.257890474988418;-1.9222518003799818;43.60587724859095;3.50218973276115
165;-2.28992758197333;-0.5564779169443844;43.732122619622864;1.8853159703213982
166;-2.260568616878937;-0.000115087322654798;34.394245756629616;6.557132943141998
167;-2.185294038761801;-0.20894039767653952;35.7648523911561;1.3771236840659868
