DATE;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;DATE_YYYY_MM_DD;Holiday;Temperature;Solar_Irradiation;Power;Power_fitted;IS_Outlier;IS_Missing;IS_Missing_Outlier;IS_Repaired;Power_corrected;Power_original;Power_residuals;Power_fitted_TOW
2019-01-02 02:00:00+00:00;2019;1;1;2;2;2;26;50;2;True;2019-01-02;True;1.8;3.31;26.8;33.0131898638016;False;False;False;False;26.8;26.8;6.213189863801599;33.0131898638016
2019-01-02 03:00:00+00:00;2019;1;1;2;2;2;27;51;3;True;2019-01-02;True;1.23;2.92;30.1;33.4065551197392;False;False;False;False;30.1;30.1;3.306555119739201;33.4065551197392
2019-01-02 04:00:00+00:00;2019;1;1;2;2;2;28;52;4;True;2019-01-02;True;0.77;3.52;28.6;34.3002107904261;False;False;False;False;28.6;28.6;5.700210790426098;34.3002107904261
2019-01-02 05:00:00+00:00;2019;1;1;2;2;2;29;53;5;True;2019-01-02;True;0.58;3.55;27.7;34.929896472040305;False;False;False;False;27.7;27.7;7.229896472040306;34.929896472040305
2019-01-02 06:00:00+00:00;2019;1;1;2;2;2;30;54;6;True;2019-01-02;True;0.35;3.56;27.9;37.174203545881994;False;False;False;False;27.9;27.9;9.274203545881996;37.174203545881994
2019-01-02 07:00:00+00:00;2019;1;1;2;2;2;31;55;7;True;2019-01-02;True;0.31;3.13;44.6;44.64357220493016;False;False;False;False;44.6;44.6;0.043572204930157454;44.64357220493016
2019-01-02 08:00:00+00:00;2019;1;1;2;2;2;32;56;8;True;2019-01-02;True;0.32;3.92;36.3;57.074204978061616;False;False;False;False;36.3;36.3;20.77420497806162;57.074204978061616
2019-01-02 09:00:00+00:00;2019;1;1;2;2;2;33;57;9;True;2019-01-02;True;0.25;13.73;35.5;134.9972038115453;True;False;True;False;35.5;35.5;99.49720381154529;134.9972038115453
2019-01-02 10:00:00+00:00;2019;1;1;2;2;2;34;58;10;True;2019-01-02;True;0.42;26.82;36.9;119.12098387342293;True;False;True;False;36.9;36.9;82.22098387342294;119.12098387342293
2019-01-02 11:00:00+00:00;2019;1;1;2;2;2;35;59;11;True;2019-01-02;True;0.33;51.22;43.2;115.54483547312729;True;False;True;False;43.2;43.2;72.34483547312729;115.54483547312729
2019-01-02 12:00:00+00:00;2019;1;1;2;2;2;36;60;12;True;2019-01-02;True;0.14;38.76;33.2;119.39737934345612;True;False;True;False;33.2;33.2;86.19737934345612;119.39737934345612
2019-01-02 13:00:00+00:00;2019;1;1;2;2;2;37;61;13;True;2019-01-02;True;-0.23;46.49;33.6;116.25511387782622;True;False;True;False;33.6;33.6;82.65511387782621;116.25511387782622
2019-01-02 14:00:00+00:00;2019;1;1;2;2;2;38;62;14;True;2019-01-02;True;-1.13;22.3;38.6;127.68879824555748;True;False;True;False;38.6;38.6;89.08879824555748;127.68879824555748
2019-01-02 15:00:00+00:00;2019;1;1;2;2;2;39;63;15;True;2019-01-02;True;-1.53;8.14;38.4;129.20911728480144;True;False;True;False;38.4;38.4;90.80911728480143;129.20911728480144
2019-01-02 16:00:00+00:00;2019;1;1;2;2;2;40;64;16;True;2019-01-02;True;-1.78;2.34;44.3;133.07417373237973;True;False;True;False;44.3;44.3;88.77417373237974;133.07417373237973
2019-01-02 17:00:00+00:00;2019;1;1;2;2;2;41;65;17;True;2019-01-02;True;-2.13;1.38;39.3;114.09048678122723;True;False;True;False;39.3;39.3;74.79048678122723;114.09048678122723
2019-01-02 18:00:00+00:00;2019;1;1;2;2;2;42;66;18;True;2019-01-02;True;-2.31;1.03;38.8;63.99102237192148;True;False;False;False;38.8;38.8;25.191022371921484;63.99102237192148
2019-01-02 19:00:00+00:00;2019;1;1;2;2;2;43;67;19;True;2019-01-02;True;-2.64;1.18;39.8;60.765739776718576;False;False;False;False;39.8;39.8;20.96573977671858;60.765739776718576
2019-01-02 20:00:00+00:00;2019;1;1;2;2;2;44;68;20;True;2019-01-02;True;-2.94;1.49;42.0;56.64508273836811;False;False;False;False;42.0;42.0;14.64508273836811;56.64508273836811
2019-01-02 21:00:00+00:00;2019;1;1;2;2;2;45;69;21;True;2019-01-02;True;-3.33;1.36;35.8;56.25859838444655;True;False;False;False;35.8;35.8;20.458598384446553;56.25859838444655
2019-01-02 22:00:00+00:00;2019;1;1;2;2;2;46;70;22;True;2019-01-02;True;-3.67;1.68;32.8;45.15821908940994;False;False;False;False;32.8;32.8;12.358219089409943;45.15821908940994
2019-01-02 23:00:00+00:00;2019;1;1;2;2;2;47;71;23;True;2019-01-02;True;-3.55;2.4;31.8;44.65473631025936;False;False;False;False;31.8;31.8;12.854736310259359;44.65473631025936
2019-01-03 00:00:00+00:00;2019;1;1;3;3;3;48;72;0;True;2019-01-03;True;-3.88;4.09;29.0;46.884109586635404;True;False;False;False;29.0;29.0;17.884109586635404;46.884109586635404
2019-01-03 01:00:00+00:00;2019;1;1;3;3;3;49;73;1;True;2019-01-03;True;-4.1;4.76;32.1;47.79467915475713;False;False;False;False;32.1;32.1;15.694679154757125;47.79467915475713
2019-01-03 02:00:00+00:00;2019;1;1;3;3;3;50;74;2;True;2019-01-03;True;-4.38;4.94;32.8;46.86237189391014;False;False;False;False;32.8;32.8;14.06237189391014;46.86237189391014
2019-01-03 03:00:00+00:00;2019;1;1;3;3;3;51;75;3;True;2019-01-03;True;-4.42;5.55;32.6;45.83400298717367;False;False;False;False;32.6;32.6;13.234002987173668;45.83400298717367
2019-01-03 04:00:00+00:00;2019;1;1;3;3;3;52;76;4;True;2019-01-03;True;-4.54;5.53;34.9;51.346360247222286;False;False;False;False;34.9;34.9;16.446360247222287;51.346360247222286
2019-01-03 05:00:00+00:00;2019;1;1;3;3;3;53;77;5;True;2019-01-03;True;-4.54;5.45;38.4;47.305956369174666;False;False;False;False;38.4;38.4;8.905956369174667;47.305956369174666
2019-01-03 06:00:00+00:00;2019;1;1;3;3;3;54;78;6;True;2019-01-03;True;-4.36;5.22;34.2;49.296214987531684;False;False;False;False;34.2;34.2;15.096214987531681;49.296214987531684
2019-01-03 07:00:00+00:00;2019;1;1;3;3;3;55;79;7;True;2019-01-03;True;-4.37;4.77;62.0;56.93514206784515;False;False;False;False;62.0;62.0;-5.064857932154851;56.93514206784515
2019-01-03 08:00:00+00:00;2019;1;1;3;3;3;56;80;8;True;2019-01-03;True;-4.37;4.81;46.3;74.06360004649062;True;False;False;False;46.3;46.3;27.763600046490623;74.06360004649062
2019-01-03 09:00:00+00:00;2019;1;1;3;3;3;57;81;9;True;2019-01-03;True;-4.32;10.57;43.8;160.11128130812466;True;False;True;False;43.8;43.8;116.31128130812466;160.11128130812466
2019-01-03 10:00:00+00:00;2019;1;1;3;3;3;58;82;10;True;2019-01-03;True;-4.25;33.52;40.2;144.1563982728704;True;False;True;False;40.2;40.2;103.9563982728704;144.1563982728704
2019-01-03 11:00:00+00:00;2019;1;1;3;3;3;59;83;11;True;2019-01-03;True;-4.34;36.51;42.4;151.84445274935482;True;False;True;False;42.4;42.4;109.44445274935481;151.84445274935482
2019-01-03 12:00:00+00:00;2019;1;1;3;3;3;60;84;12;True;2019-01-03;True;-4.22;49.86;43.1;140.53165233304574;True;False;True;False;43.1;43.1;97.43165233304575;140.53165233304574
2019-01-03 13:00:00+00:00;2019;1;1;3;3;3;61;85;13;True;2019-01-03;True;-4.3;35.16;42.8;149.836544950768;True;False;True;False;42.8;42.8;107.036544950768;149.836544950768
2019-01-03 14:00:00+00:00;2019;1;1;3;3;3;62;86;14;True;2019-01-03;True;-4.58;21.21;42.6;147.38689511945458;True;False;True;False;42.6;42.6;104.78689511945458;147.38689511945458
2019-01-03 15:00:00+00:00;2019;1;1;3;3;3;63;87;15;True;2019-01-03;True;-4.84;6.15;40.2;145.3271061057249;True;False;True;False;40.2;40.2;105.1271061057249;145.3271061057249
2019-01-03 16:00:00+00:00;2019;1;1;3;3;3;64;88;16;True;2019-01-03;True;-4.98;2.88;44.5;151.46362265691022;True;False;True;False;44.5;44.5;106.96362265691022;151.46362265691022
2019-01-03 17:00:00+00:00;2019;1;1;3;3;3;65;89;17;True;2019-01-03;True;-5.33;2.21;41.5;133.23457721012832;True;False;True;False;41.5;41.5;91.73457721012832;133.23457721012832
2019-01-03 18:00:00+00:00;2019;1;1;3;3;3;66;90;18;True;2019-01-03;True;-5.52;1.69;40.3;69.58993127824817;True;False;False;False;40.3;40.3;29.289931278248176;69.58993127824817
2019-01-03 19:00:00+00:00;2019;1;1;3;3;3;67;91;19;True;2019-01-03;True;-5.35;1.34;44.8;65.32689052914647;True;False;False;False;44.8;44.8;20.52689052914647;65.32689052914647
