DATE;Holiday;Temperature;Solar_Irradiation;Power;DATE_YYYY_MM_DD;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;slope_Temp;slope_Irrad;intercept;minimum;Power_fitted;Power_residuals;IS_Outlier
2019-06-18 23:00:00+00:00;True;16.15;1.14;5.6;2019-06-18;2019;6;25;169;18;1;4055;47;23;True;-2.728821866973227;-0.6923352158220922;37.024921168949554;2.5192740362077366;2.5192740362077366;-3.080725963792263;False
2019-06-19 00:00:00+00:00;True;15.35;1.19;0.0;2019-06-19;2019;6;25;170;19;2;4056;48;0;True;-2.476459507550653;-0.3062971037939377;35.05650402574782;0.0993335439391403;0.0993335439391403;0.0993335439391403;False
2019-06-19 01:00:00+00:00;True;14.59;0.03;1.8;2019-06-19;2019;6;25;170;19;2;4057;49;1;True;-2.703316371127614;-0.5160852230344198;36.27255120772711;1.8989988014454275;1.8989988014454275;0.0989988014454275;False
2019-06-19 02:00:00+00:00;True;14.28;0.53;0.0;2019-06-19;2019;6;25;170;19;2;4058;50;2;True;-2.4779038916925447;-4.3281468306466656e-06;37.40028466994186;1.6391564173464626;2.015814802654507;2.015814802654507;False
2019-06-19 03:00:00+00:00;True;14.04;18.51;2.6;2019-06-19;2019;6;25;170;19;2;4059;51;3;True;-2.770688958708354;-0.0856940923066494;37.06213942865431;0.5238827229987936;0.5238827229987936;-2.0761172770012064;False
2019-06-19 04:00:00+00:00;True;13.71;89.88;9.3;2019-06-19;2019;6;25;170;19;2;4060;52;4;True;-2.878066642254925;-2.713259029573205e-11;36.57516203503463;6.120914760634261;6.120914760634261;-3.1790852393657394;False
2019-06-19 05:00:00+00:00;True;14.79;200.19;0.8;2019-06-19;2019;6;25;170;19;2;4061;53;5;True;-2.7357375220961937;-0.0034297656883558;36.61750029161243;0.6261260747042267;0.6261260747042267;-0.1738739252957734;False
2019-06-19 06:00:00+00:00;True;16.26;331.62;10.2;2019-06-19;2019;6;25;170;19;2;4062;54;6;True;-2.590806812913702;-0.0092120794210625;37.86823285010914;1.7867845330522805;1.7867845330522805;-8.413215466947719;False
2019-06-19 07:00:00+00:00;True;18.0;465.19;0.1;2019-06-19;2019;6;25;170;19;2;4063;55;7;True;-2.7340483731052028;-0.0038955894515865;45.34194916601025;0.111351693590978;0.111351693590978;0.011351693590977999;False
2019-06-19 08:00:00+00:00;True;19.32;591.28;11.4;2019-06-19;2019;6;25;170;19;2;4064;56;8;True;-3.344392574916174;-5.579481754467775e-07;56.2441913262023;5.104669218795634;5.104669218795634;-6.295330781204366;False
